"Date_Time","Time","Sensor","Count"
2016-01-10 22:00:00,22,"Melbourne Central",945
2016-01-10 23:00:00,23,"Bourke Street Mall (North)",68
2016-01-10 23:00:00,23,"Melbourne Central",598
2016-01-11 00:00:00,0,"Bourke Street Mall (North)",41
2016-01-11 00:00:00,0,"Melbourne Central",378
2016-01-11 01:00:00,1,"Bourke Street Mall (North)",19
2016-01-11 01:00:00,1,"Melbourne Central",124
2016-01-11 02:00:00,2,"Bourke Street Mall (North)",7
2016-01-11 02:00:00,2,"Melbourne Central",55
2016-01-11 03:00:00,3,"Bourke Street Mall (North)",6
2016-01-11 03:00:00,3,"Melbourne Central",24
2016-01-11 04:00:00,4,"Bourke Street Mall (North)",5
2016-01-11 04:00:00,4,"Melbourne Central",30
2016-01-11 05:00:00,5,"Bourke Street Mall (North)",28
2016-01-11 05:00:00,5,"Melbourne Central",79
2016-01-11 06:00:00,6,"Bourke Street Mall (North)",66
2016-01-11 06:00:00,6,"Melbourne Central",144
2016-01-11 07:00:00,7,"Bourke Street Mall (North)",242
2016-01-11 07:00:00,7,"Melbourne Central",359
2016-01-11 08:00:00,8,"Bourke Street Mall (North)",421
2016-01-11 08:00:00,8,"Melbourne Central",743
2016-01-11 09:00:00,9,"Bourke Street Mall (North)",555
2016-01-11 09:00:00,9,"Melbourne Central",701
2016-01-11 10:00:00,10,"Bourke Street Mall (North)",948
2016-01-11 10:00:00,10,"Melbourne Central",942
2016-01-11 11:00:00,11,"Bourke Street Mall (North)",1285
2016-01-11 11:00:00,11,"Melbourne Central",948
2016-01-11 12:00:00,12,"Bourke Street Mall (North)",2185
2016-01-11 12:00:00,12,"Melbourne Central",1955
2016-01-11 13:00:00,13,"Bourke Street Mall (North)",2194
2016-01-11 13:00:00,13,"Melbourne Central",2129
2016-01-11 14:00:00,14,"Bourke Street Mall (North)",1426
2016-01-11 14:00:00,14,"Melbourne Central",1902
2016-01-11 15:00:00,15,"Bourke Street Mall (North)",1491
2016-01-11 15:00:00,15,"Melbourne Central",1859
2016-01-11 16:00:00,16,"Bourke Street Mall (North)",1770
2016-01-11 16:00:00,16,"Melbourne Central",1618
2016-01-11 17:00:00,17,"Bourke Street Mall (North)",1543
2016-01-11 17:00:00,17,"Melbourne Central",2117
2016-01-11 18:00:00,18,"Bourke Street Mall (North)",1229
2016-01-11 18:00:00,18,"Melbourne Central",1820
2016-01-11 19:00:00,19,"Bourke Street Mall (North)",783
2016-01-11 19:00:00,19,"Melbourne Central",1584
2016-01-11 20:00:00,20,"Bourke Street Mall (North)",440
2016-01-11 20:00:00,20,"Melbourne Central",1342
2016-01-11 21:00:00,21,"Bourke Street Mall (North)",219
2016-01-11 21:00:00,21,"Melbourne Central",1119
2016-01-11 22:00:00,22,"Bourke Street Mall (North)",146
2016-01-11 22:00:00,22,"Melbourne Central",861
2016-01-11 23:00:00,23,"Bourke Street Mall (North)",70
2016-01-11 23:00:00,23,"Melbourne Central",538
2016-01-12 00:00:00,0,"Bourke Street Mall (North)",33
2016-01-12 00:00:00,0,"Melbourne Central",243
2016-01-12 01:00:00,1,"Bourke Street Mall (North)",21
2016-01-12 01:00:00,1,"Melbourne Central",86
2016-01-12 02:00:00,2,"Bourke Street Mall (North)",14
2016-01-12 02:00:00,2,"Melbourne Central",72
2016-01-12 03:00:00,3,"Bourke Street Mall (North)",8
2016-01-12 03:00:00,3,"Melbourne Central",30
2016-01-12 04:00:00,4,"Bourke Street Mall (North)",8
2016-01-12 04:00:00,4,"Melbourne Central",41
2016-01-12 05:00:00,5,"Bourke Street Mall (North)",20
2016-01-12 05:00:00,5,"Melbourne Central",67
2016-01-12 06:00:00,6,"Bourke Street Mall (North)",70
2016-01-12 06:00:00,6,"Melbourne Central",148
2016-01-12 07:00:00,7,"Bourke Street Mall (North)",220
2016-01-12 07:00:00,7,"Melbourne Central",357
2016-01-12 08:00:00,8,"Bourke Street Mall (North)",446
2016-01-12 08:00:00,8,"Melbourne Central",782
2016-01-12 09:00:00,9,"Bourke Street Mall (North)",210
2016-01-12 09:00:00,9,"Melbourne Central",711
2016-01-12 10:00:00,10,"Bourke Street Mall (North)",1226
2016-01-12 10:00:00,10,"Melbourne Central",991
2016-01-12 11:00:00,11,"Bourke Street Mall (North)",1861
2016-01-12 11:00:00,11,"Melbourne Central",839
2016-01-12 12:00:00,12,"Bourke Street Mall (North)",3316
2016-01-12 12:00:00,12,"Melbourne Central",2125
2016-01-12 13:00:00,13,"Bourke Street Mall (North)",4008
2016-01-12 13:00:00,13,"Melbourne Central",2549
2016-01-12 14:00:00,14,"Bourke Street Mall (North)",3310
2016-01-12 14:00:00,14,"Melbourne Central",2291
2016-01-12 15:00:00,15,"Bourke Street Mall (North)",3033
2016-01-12 15:00:00,15,"Melbourne Central",2177
2016-01-12 16:00:00,16,"Bourke Street Mall (North)",2944
2016-01-12 16:00:00,16,"Melbourne Central",2171
2016-01-12 17:00:00,17,"Bourke Street Mall (North)",3196
2016-01-12 17:00:00,17,"Melbourne Central",2314
2016-01-12 18:00:00,18,"Bourke Street Mall (North)",2537
2016-01-12 18:00:00,18,"Melbourne Central",2109
2016-01-12 19:00:00,19,"Bourke Street Mall (North)",1641
2016-01-12 19:00:00,19,"Melbourne Central",1900
2016-01-12 20:00:00,20,"Bourke Street Mall (North)",784
2016-01-12 20:00:00,20,"Melbourne Central",1790
2016-01-12 21:00:00,21,"Bourke Street Mall (North)",544
2016-01-12 21:00:00,21,"Melbourne Central",1496
2016-01-12 22:00:00,22,"Bourke Street Mall (North)",337
2016-01-12 22:00:00,22,"Melbourne Central",1081
2016-01-12 23:00:00,23,"Bourke Street Mall (North)",141
2016-01-12 23:00:00,23,"Melbourne Central",649
2016-01-13 00:00:00,0,"Bourke Street Mall (North)",103
2016-01-13 00:00:00,0,"Melbourne Central",281
2016-01-13 01:00:00,1,"Bourke Street Mall (North)",67
2016-01-13 01:00:00,1,"Melbourne Central",156
2016-01-13 02:00:00,2,"Bourke Street Mall (North)",32
2016-01-13 02:00:00,2,"Melbourne Central",46
2016-01-13 03:00:00,3,"Bourke Street Mall (North)",12
2016-01-13 03:00:00,3,"Melbourne Central",43
2016-01-13 04:00:00,4,"Bourke Street Mall (North)",17
2016-01-13 04:00:00,4,"Melbourne Central",31
2016-01-13 05:00:00,5,"Bourke Street Mall (North)",41
2016-01-13 05:00:00,5,"Melbourne Central",86
2016-01-13 06:00:00,6,"Bourke Street Mall (North)",82
2016-01-13 06:00:00,6,"Melbourne Central",164
2016-01-13 07:00:00,7,"Bourke Street Mall (North)",325
2016-01-13 07:00:00,7,"Melbourne Central",344
2016-01-13 08:00:00,8,"Bourke Street Mall (North)",773
2016-01-13 08:00:00,8,"Melbourne Central",770
2016-01-13 09:00:00,9,"Bourke Street Mall (North)",746
2016-01-13 09:00:00,9,"Melbourne Central",719
2016-01-13 10:00:00,10,"Bourke Street Mall (North)",1242
2016-01-13 10:00:00,10,"Melbourne Central",871
2016-01-13 11:00:00,11,"Bourke Street Mall (North)",1572
2016-01-13 11:00:00,11,"Melbourne Central",970
2016-01-13 12:00:00,12,"Bourke Street Mall (North)",2619
2016-01-13 12:00:00,12,"Melbourne Central",1560
2016-01-13 13:00:00,13,"Bourke Street Mall (North)",2913
2016-01-13 13:00:00,13,"Melbourne Central",1663
2016-01-13 14:00:00,14,"Bourke Street Mall (North)",2152
2016-01-13 14:00:00,14,"Melbourne Central",1375
2016-01-13 15:00:00,15,"Bourke Street Mall (North)",1895
2016-01-13 15:00:00,15,"Melbourne Central",1406
2016-01-13 16:00:00,16,"Bourke Street Mall (North)",1977
2016-01-13 16:00:00,16,"Melbourne Central",1445
2016-01-13 17:00:00,17,"Bourke Street Mall (North)",2308
2016-01-13 17:00:00,17,"Melbourne Central",1861
2016-01-13 18:00:00,18,"Bourke Street Mall (North)",1821
2016-01-13 18:00:00,18,"Melbourne Central",1731
2016-01-13 19:00:00,19,"Bourke Street Mall (North)",1202
2016-01-13 19:00:00,19,"Melbourne Central",1817
2016-01-13 20:00:00,20,"Bourke Street Mall (North)",741
2016-01-13 20:00:00,20,"Melbourne Central",1733
2016-01-13 21:00:00,21,"Bourke Street Mall (North)",529
2016-01-13 21:00:00,21,"Melbourne Central",1409
2016-01-13 22:00:00,22,"Bourke Street Mall (North)",375
2016-01-13 22:00:00,22,"Melbourne Central",1020
2016-01-13 23:00:00,23,"Bourke Street Mall (North)",183
2016-01-13 23:00:00,23,"Melbourne Central",605
2016-01-14 00:00:00,0,"Bourke Street Mall (North)",99
2016-01-14 00:00:00,0,"Melbourne Central",254
2016-01-14 01:00:00,1,"Bourke Street Mall (North)",5
2016-01-14 01:00:00,1,"Melbourne Central",126
2016-01-14 02:00:00,2,"Bourke Street Mall (North)",0
2016-01-14 02:00:00,2,"Melbourne Central",44
2016-01-14 03:00:00,3,"Bourke Street Mall (North)",0
2016-01-14 03:00:00,3,"Melbourne Central",54
2016-01-14 04:00:00,4,"Bourke Street Mall (North)",1
2016-01-14 04:00:00,4,"Melbourne Central",25
2016-01-14 05:00:00,5,"Bourke Street Mall (North)",46
2016-01-14 05:00:00,5,"Melbourne Central",59
2016-01-14 06:00:00,6,"Bourke Street Mall (North)",92
2016-01-14 06:00:00,6,"Melbourne Central",118
2016-01-14 07:00:00,7,"Bourke Street Mall (North)",270
2016-01-14 07:00:00,7,"Melbourne Central",217
2016-01-14 08:00:00,8,"Bourke Street Mall (North)",727
2016-01-14 08:00:00,8,"Melbourne Central",703
2016-01-14 09:00:00,9,"Bourke Street Mall (North)",805
2016-01-14 09:00:00,9,"Melbourne Central",637
2016-01-14 10:00:00,10,"Bourke Street Mall (North)",1231
2016-01-14 10:00:00,10,"Melbourne Central",883
2016-01-14 11:00:00,11,"Bourke Street Mall (North)",1863
2016-01-14 11:00:00,11,"Melbourne Central",1242
2016-01-14 12:00:00,12,"Bourke Street Mall (North)",3049
2016-01-14 12:00:00,12,"Melbourne Central",2252
2016-01-14 13:00:00,13,"Bourke Street Mall (North)",3409
2016-01-14 13:00:00,13,"Melbourne Central",2324
2016-01-14 14:00:00,14,"Bourke Street Mall (North)",2579
2016-01-14 14:00:00,14,"Melbourne Central",1949
2016-01-14 15:00:00,15,"Bourke Street Mall (North)",2810
2016-01-14 15:00:00,15,"Melbourne Central",1669
2016-01-14 16:00:00,16,"Bourke Street Mall (North)",2784
2016-01-14 16:00:00,16,"Melbourne Central",1923
2016-01-14 17:00:00,17,"Bourke Street Mall (North)",2931
2016-01-14 17:00:00,17,"Melbourne Central",2249
2016-01-14 18:00:00,18,"Bourke Street Mall (North)",2429
2016-01-14 18:00:00,18,"Melbourne Central",2375
2016-01-14 19:00:00,19,"Bourke Street Mall (North)",1507
2016-01-14 19:00:00,19,"Melbourne Central",1514
2016-01-14 20:00:00,20,"Bourke Street Mall (North)",1153
2016-01-14 20:00:00,20,"Melbourne Central",1519
2016-01-14 21:00:00,21,"Bourke Street Mall (North)",754
2016-01-14 21:00:00,21,"Melbourne Central",1504
2016-01-14 22:00:00,22,"Bourke Street Mall (North)",328
2016-01-14 22:00:00,22,"Melbourne Central",1068
2016-01-14 23:00:00,23,"Bourke Street Mall (North)",187
2016-01-14 23:00:00,23,"Melbourne Central",697
2016-01-15 00:00:00,0,"Bourke Street Mall (North)",94
2016-01-15 00:00:00,0,"Melbourne Central",342
2016-01-15 01:00:00,1,"Bourke Street Mall (North)",17
2016-01-15 01:00:00,1,"Melbourne Central",188
2016-01-15 02:00:00,2,"Bourke Street Mall (North)",14
2016-01-15 02:00:00,2,"Melbourne Central",121
2016-01-15 03:00:00,3,"Bourke Street Mall (North)",56
2016-01-15 03:00:00,3,"Melbourne Central",150
2016-01-15 04:00:00,4,"Bourke Street Mall (North)",29
2016-01-15 04:00:00,4,"Melbourne Central",59
2016-01-15 05:00:00,5,"Bourke Street Mall (North)",37
2016-01-15 05:00:00,5,"Melbourne Central",101
2016-01-15 06:00:00,6,"Bourke Street Mall (North)",70
2016-01-15 06:00:00,6,"Melbourne Central",160
2016-01-15 07:00:00,7,"Bourke Street Mall (North)",278
2016-01-15 07:00:00,7,"Melbourne Central",296
2016-01-15 08:00:00,8,"Bourke Street Mall (North)",702
2016-01-15 08:00:00,8,"Melbourne Central",682
2016-01-15 09:00:00,9,"Bourke Street Mall (North)",942
2016-01-15 09:00:00,9,"Melbourne Central",710
2016-01-15 10:00:00,10,"Bourke Street Mall (North)",1300
2016-01-15 10:00:00,10,"Melbourne Central",879
2016-01-15 11:00:00,11,"Bourke Street Mall (North)",1961
2016-01-15 11:00:00,11,"Melbourne Central",1259
2016-01-15 12:00:00,12,"Bourke Street Mall (North)",3004
2016-01-15 12:00:00,12,"Melbourne Central",2361
2016-01-15 13:00:00,13,"Bourke Street Mall (North)",3293
2016-01-15 13:00:00,13,"Melbourne Central",2581
2016-01-15 14:00:00,14,"Bourke Street Mall (North)",2691
2016-01-15 14:00:00,14,"Melbourne Central",2202
2016-01-15 15:00:00,15,"Bourke Street Mall (North)",2481
2016-01-15 15:00:00,15,"Melbourne Central",2149
2016-01-15 16:00:00,16,"Bourke Street Mall (North)",2567
2016-01-15 16:00:00,16,"Melbourne Central",2260
2016-01-15 17:00:00,17,"Bourke Street Mall (North)",3081
2016-01-15 17:00:00,17,"Melbourne Central",2712
2016-01-15 18:00:00,18,"Bourke Street Mall (North)",2973
2016-01-15 18:00:00,18,"Melbourne Central",2701
2016-01-15 19:00:00,19,"Bourke Street Mall (North)",2472
2016-01-15 19:00:00,19,"Melbourne Central",2281
2016-01-15 20:00:00,20,"Bourke Street Mall (North)",2037
2016-01-15 20:00:00,20,"Melbourne Central",2414
2016-01-15 21:00:00,21,"Bourke Street Mall (North)",1142
2016-01-15 21:00:00,21,"Melbourne Central",2788
2016-01-15 22:00:00,22,"Bourke Street Mall (North)",530
2016-01-15 22:00:00,22,"Melbourne Central",2218
2016-01-15 23:00:00,23,"Bourke Street Mall (North)",359
2016-01-15 23:00:00,23,"Melbourne Central",1741
2016-01-16 00:00:00,0,"Bourke Street Mall (North)",235
2016-01-16 00:00:00,0,"Melbourne Central",901
2016-01-16 01:00:00,1,"Bourke Street Mall (North)",142
2016-01-16 01:00:00,1,"Melbourne Central",502
2016-01-16 02:00:00,2,"Bourke Street Mall (North)",73
2016-01-16 02:00:00,2,"Melbourne Central",297
2016-01-16 03:00:00,3,"Bourke Street Mall (North)",70
2016-01-16 03:00:00,3,"Melbourne Central",258
2016-01-16 04:00:00,4,"Bourke Street Mall (North)",53
2016-01-16 04:00:00,4,"Melbourne Central",98
2016-01-16 05:00:00,5,"Bourke Street Mall (North)",43
2016-01-16 05:00:00,5,"Melbourne Central",77
2016-01-16 06:00:00,6,"Bourke Street Mall (North)",35
2016-01-16 06:00:00,6,"Melbourne Central",93
2016-01-16 07:00:00,7,"Bourke Street Mall (North)",106
2016-01-16 07:00:00,7,"Melbourne Central",175
2016-01-16 08:00:00,8,"Bourke Street Mall (North)",284
2016-01-16 08:00:00,8,"Melbourne Central",263
2016-01-16 09:00:00,9,"Bourke Street Mall (North)",668
2016-01-16 09:00:00,9,"Melbourne Central",535
2016-01-16 10:00:00,10,"Bourke Street Mall (North)",1236
2016-01-16 10:00:00,10,"Melbourne Central",753
2016-01-16 11:00:00,11,"Bourke Street Mall (North)",2268
2016-01-16 11:00:00,11,"Melbourne Central",890
2016-01-16 12:00:00,12,"Bourke Street Mall (North)",2732
2016-01-16 12:00:00,12,"Melbourne Central",1647
2016-01-16 13:00:00,13,"Bourke Street Mall (North)",3320
2016-01-16 13:00:00,13,"Melbourne Central",1863
2016-01-16 14:00:00,14,"Bourke Street Mall (North)",3469
2016-01-16 14:00:00,14,"Melbourne Central",2214
2016-01-16 15:00:00,15,"Bourke Street Mall (North)",3437
2016-01-16 15:00:00,15,"Melbourne Central",2144
2016-01-16 16:00:00,16,"Bourke Street Mall (North)",3546
2016-01-16 16:00:00,16,"Melbourne Central",2128
2016-01-16 17:00:00,17,"Bourke Street Mall (North)",3056
2016-01-16 17:00:00,17,"Melbourne Central",2119
2016-01-16 18:00:00,18,"Bourke Street Mall (North)",2517
2016-01-16 18:00:00,18,"Melbourne Central",2181
2016-01-16 19:00:00,19,"Bourke Street Mall (North)",1923
2016-01-16 19:00:00,19,"Melbourne Central",2155
2016-01-16 20:00:00,20,"Bourke Street Mall (North)",1242
2016-01-16 20:00:00,20,"Melbourne Central",2119
2016-01-16 21:00:00,21,"Bourke Street Mall (North)",797
2016-01-16 21:00:00,21,"Melbourne Central",2063
2016-01-16 22:00:00,22,"Bourke Street Mall (North)",615
2016-01-16 22:00:00,22,"Melbourne Central",1607
2016-01-16 23:00:00,23,"Bourke Street Mall (North)",446
2016-01-16 23:00:00,23,"Melbourne Central",1485
2016-01-17 00:00:00,0,"Bourke Street Mall (North)",316
2016-01-17 00:00:00,0,"Melbourne Central",937
2016-01-17 01:00:00,1,"Bourke Street Mall (North)",223
2016-01-17 01:00:00,1,"Melbourne Central",483
2016-01-17 02:00:00,2,"Bourke Street Mall (North)",113
2016-01-17 02:00:00,2,"Melbourne Central",360
2016-01-17 03:00:00,3,"Bourke Street Mall (North)",125
2016-01-17 03:00:00,3,"Melbourne Central",240
2016-01-17 04:00:00,4,"Bourke Street Mall (North)",137
2016-01-17 04:00:00,4,"Melbourne Central",141
2016-01-17 05:00:00,5,"Bourke Street Mall (North)",51
2016-01-17 05:00:00,5,"Melbourne Central",98
2016-01-17 06:00:00,6,"Bourke Street Mall (North)",32
2016-01-17 06:00:00,6,"Melbourne Central",90
2016-01-17 07:00:00,7,"Bourke Street Mall (North)",71
2016-01-17 07:00:00,7,"Melbourne Central",164
2016-01-17 08:00:00,8,"Bourke Street Mall (North)",163
2016-01-17 08:00:00,8,"Melbourne Central",278
2016-01-17 09:00:00,9,"Bourke Street Mall (North)",520
2016-01-17 09:00:00,9,"Melbourne Central",439
2016-01-17 10:00:00,10,"Bourke Street Mall (North)",1270
2016-01-17 10:00:00,10,"Melbourne Central",874
2016-01-17 11:00:00,11,"Bourke Street Mall (North)",2041
2016-01-17 11:00:00,11,"Melbourne Central",1250
2016-01-17 12:00:00,12,"Bourke Street Mall (North)",2684
2016-01-17 12:00:00,12,"Melbourne Central",1654
2016-01-17 13:00:00,13,"Bourke Street Mall (North)",3165
2016-01-17 13:00:00,13,"Melbourne Central",1869
2016-01-17 14:00:00,14,"Bourke Street Mall (North)",3336
2016-01-17 14:00:00,14,"Melbourne Central",2066
2016-01-17 15:00:00,15,"Bourke Street Mall (North)",3158
2016-01-17 15:00:00,15,"Melbourne Central",1995
2016-01-17 16:00:00,16,"Bourke Street Mall (North)",2893
2016-01-17 16:00:00,16,"Melbourne Central",1942
2016-01-17 17:00:00,17,"Bourke Street Mall (North)",2560
2016-01-17 17:00:00,17,"Melbourne Central",1845
2016-01-17 18:00:00,18,"Bourke Street Mall (North)",1895
2016-01-17 18:00:00,18,"Melbourne Central",1881
2016-01-17 19:00:00,19,"Bourke Street Mall (North)",1176
2016-01-17 19:00:00,19,"Melbourne Central",1755
2016-01-17 20:00:00,20,"Bourke Street Mall (North)",469
2016-01-17 20:00:00,20,"Melbourne Central",1596
2016-01-17 21:00:00,21,"Bourke Street Mall (North)",426
2016-01-17 21:00:00,21,"Melbourne Central",1506
2016-01-17 22:00:00,22,"Bourke Street Mall (North)",286
2016-01-17 22:00:00,22,"Melbourne Central",1083
2016-01-17 23:00:00,23,"Bourke Street Mall (North)",166
2016-01-17 23:00:00,23,"Melbourne Central",767
2016-01-18 00:00:00,0,"Bourke Street Mall (North)",76
2016-01-18 00:00:00,0,"Melbourne Central",377
2016-01-18 01:00:00,1,"Bourke Street Mall (North)",59
2016-01-18 01:00:00,1,"Melbourne Central",147
2016-01-18 02:00:00,2,"Bourke Street Mall (North)",31
2016-01-18 02:00:00,2,"Melbourne Central",55
2016-01-18 03:00:00,3,"Bourke Street Mall (North)",35
2016-01-18 03:00:00,3,"Melbourne Central",58
2016-01-18 04:00:00,4,"Bourke Street Mall (North)",13
2016-01-18 04:00:00,4,"Melbourne Central",56
2016-01-18 05:00:00,5,"Bourke Street Mall (North)",67
2016-01-18 05:00:00,5,"Melbourne Central",75
2016-01-18 06:00:00,6,"Bourke Street Mall (North)",102
2016-01-18 06:00:00,6,"Melbourne Central",163
2016-01-18 07:00:00,7,"Bourke Street Mall (North)",295
2016-01-18 07:00:00,7,"Melbourne Central",350
2016-01-18 08:00:00,8,"Bourke Street Mall (North)",803
2016-01-18 08:00:00,8,"Melbourne Central",825
2016-01-18 09:00:00,9,"Bourke Street Mall (North)",835
2016-01-18 09:00:00,9,"Melbourne Central",788
2016-01-18 10:00:00,10,"Bourke Street Mall (North)",1291
2016-01-18 10:00:00,10,"Melbourne Central",900
2016-01-18 11:00:00,11,"Bourke Street Mall (North)",1945
2016-01-18 11:00:00,11,"Melbourne Central",1051
2016-01-18 12:00:00,12,"Bourke Street Mall (North)",3101
2016-01-18 12:00:00,12,"Melbourne Central",1772
2016-01-18 13:00:00,13,"Bourke Street Mall (North)",3360
2016-01-18 13:00:00,13,"Melbourne Central",2030
2016-01-18 14:00:00,14,"Bourke Street Mall (North)",2715
2016-01-18 14:00:00,14,"Melbourne Central",2042
2016-01-20 12:00:00,12,"Bourke Street Mall (North)",3432
2016-01-20 12:00:00,12,"Melbourne Central",2224
2016-01-20 13:00:00,13,"Bourke Street Mall (North)",3916
2016-01-20 13:00:00,13,"Melbourne Central",2225
2016-01-20 14:00:00,14,"Bourke Street Mall (North)",3243
2016-01-20 14:00:00,14,"Melbourne Central",2177
2016-01-20 15:00:00,15,"Bourke Street Mall (North)",2954
2016-01-20 15:00:00,15,"Melbourne Central",1923
2016-01-20 16:00:00,16,"Bourke Street Mall (North)",2954
2016-01-20 16:00:00,16,"Melbourne Central",2071
2016-01-20 17:00:00,17,"Bourke Street Mall (North)",3070
2016-01-20 17:00:00,17,"Melbourne Central",2280
2016-01-20 18:00:00,18,"Bourke Street Mall (North)",2262
2016-01-20 18:00:00,18,"Melbourne Central",2147
2016-01-20 19:00:00,19,"Bourke Street Mall (North)",1274
2016-01-20 19:00:00,19,"Melbourne Central",1939
2016-01-20 20:00:00,20,"Bourke Street Mall (North)",841
2016-01-20 20:00:00,20,"Melbourne Central",1665
2016-01-20 21:00:00,21,"Bourke Street Mall (North)",691
2016-01-20 21:00:00,21,"Melbourne Central",1505
2016-01-20 22:00:00,22,"Bourke Street Mall (North)",507
2016-01-20 22:00:00,22,"Melbourne Central",1172
2016-01-20 23:00:00,23,"Bourke Street Mall (North)",204
2016-01-20 23:00:00,23,"Melbourne Central",787
2016-01-21 00:00:00,0,"Bourke Street Mall (North)",152
2016-01-21 00:00:00,0,"Melbourne Central",374
2016-01-21 01:00:00,1,"Bourke Street Mall (North)",84
2016-01-21 01:00:00,1,"Melbourne Central",126
2016-01-21 02:00:00,2,"Bourke Street Mall (North)",58
2016-01-21 02:00:00,2,"Melbourne Central",47
2016-01-21 03:00:00,3,"Bourke Street Mall (North)",42
