scaler,lambdas,mean_R2,std_R2,mean_RMSE,std_RMSE
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.570178077391567,0.08483091049248974,306712.7320851201,35356.5133867261
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.570178077391567,0.0848309104924897,306712.7320851201,35356.51338672608
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5691484547852808,0.09403653253409655,307338.7304132807,40225.14898547017
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5691484547852806,0.09403653253409658,307338.7304132807,40225.1489854702
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.5))",0.5691484547852806,0.09403653253409627,307338.7304132807,40225.14898547009
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5691431751372318,0.09446795022860802,307334.6250183278,40390.47800727946
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5691431751372317,0.09446795022860817,307334.6250183279,40390.47800727953
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.5))",0.5691431751372317,0.09446795022860806,307334.62501832785,40390.47800727946
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5691039608495753,0.08555434788427352,307495.86154111143,37009.909638029065
robust,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5691039608495752,0.08555434788427359,307495.8615411115,37009.90963802907
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5691039608495752,0.0855543478842735,307495.86154111143,37009.90963802904
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5690965931199333,0.09361345600985489,307362.34470071434,40058.81425312562
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5690965931199333,0.09361345600985502,307362.3447007143,40058.81425312568
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.5))",0.5690965931199331,0.09361345600985528,307362.34470071434,40058.81425312579
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5686057687977191,0.08540593421389552,307672.1755785476,36921.700867034066
robust,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.568605768797719,0.08540593421389542,307672.1755785476,36921.700867034044
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.568605768797719,0.08540593421389567,307672.1755785476,36921.7008670341
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.568302784196264,0.09967503485534818,307488.0191348412,42176.81695520684
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5683027841962623,0.09967503485534616,307488.01913484186,42176.81695520603
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(1.0))",0.5683027841962623,0.0996750348553462,307488.01913484186,42176.816955206064
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5681643373402488,0.09926896362616361,307541.5381658647,42013.1193695721
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5681643373402473,0.09926896362616164,307541.53816586535,42013.11936957128
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(1.0))",0.5681643373402471,0.09926896362616176,307541.5381658654,42013.119369571315
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5679969038380778,0.08530193991265281,307886.15430641983,36843.161665426145
robust,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5679969038380777,0.08530193991265268,307886.1543064199,36843.16166542611
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5679969038380777,0.0853019399126529,307886.1543064199,36843.161665426196
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.567956491393296,0.09883382343431893,307619.46320329065,41834.404632115016
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.5679564913932947,0.09883382343431728,307619.4632032911,41834.40463211435
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(1.0))",0.5679564913932946,0.0988338234343173,307619.4632032912,41834.40463211435
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5675830915137684,0.08835021607919961,307775.31582560565,37481.72202927246
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5675830915137676,0.08835021607919964,307775.3158256058,37481.72202927215
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5675830915137676,0.08835021607919914,307775.3158256058,37481.72202927203
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5671995635473991,0.08842634874931841,307902.99263080955,37473.46583717574
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5671995635473982,0.08842634874931843,307902.9926308097,37473.46583717551
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5671995635473981,0.08842634874931843,307902.9926308098,37473.465837175485
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5667738923099105,0.09272919493634178,308154.68083919195,39518.55768225265
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5667738923099095,0.09272919493634053,308154.6808391924,39518.557682252074
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5667738923099094,0.0927291949363408,308154.6808391924,39518.557682252154
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5667093485245563,0.08853539704763586,308066.8469177093,37469.8216130712
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5667093485245555,0.08853539704763565,308066.8469177095,37469.82161307084
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5667093485245552,0.08853539704763601,308066.84691770957,37469.82161307098
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5663230818471374,0.09251392916798289,308312.96985579125,39406.72495414383
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5663230818471359,0.09251392916798169,308312.9698557918,39406.724954143254
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5663230818471359,0.09251392916798172,308312.96985579183,39406.72495414328
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5657488284854608,0.09231473704137468,308513.66954240226,39293.3706094292
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5657488284854596,0.0923147370413738,308513.6695424027,39293.370609428755
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5657488284854596,0.09231473704137354,308513.66954240267,39293.3706094287
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5657398929259477,0.08941015758812385,308658.5406736179,38407.80904868567
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5657398929259474,0.08941015758812403,308658.540673618,38407.80904868573
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5657398929259473,0.08941015758812358,308658.540673618,38407.809048685594
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5654365196494812,0.0891578097833795,308768.04569024086,38293.56392446292
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.565436519649481,0.08915780978337946,308768.04569024086,38293.56392446292
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5654365196494809,0.08915780978337953,308768.04569024086,38293.56392446295
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5650424949710665,0.0889428467774327,308908.26678933174,38187.530675245056
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5650424949710663,0.0889428467774327,308908.26678933186,38187.530675245056
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5650424949710663,0.0889428467774326,308908.26678933186,38187.53067524505
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5632622949428623,0.09246552247182914,309310.48880218976,39077.37952939704
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5632622949428608,0.09246552247182778,309310.48880219023,39077.37952939627
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5632622949428606,0.09246552247182785,309310.48880219035,39077.37952939631
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5632114288374644,0.09234775979592891,309324.4143275249,39016.99089510307
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5632114288374629,0.09234775979592727,309324.4143275255,39016.99089510218
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5632114288374629,0.09234775979592777,309324.4143275255,39016.99089510237
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5631052922262179,0.09223163133032058,309356.87434577243,38952.34161983032
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5631052922262164,0.0922316313303195,309356.8743457729,38952.34161982964
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5631052922262162,0.09223163133031971,309356.87434577296,38952.341619829705
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5584311481365747,0.08544876752772743,310904.71538910916,35031.17000981638
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5584311481365739,0.08544876752772947,310904.7153891093,35031.17000981658
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-1.0), np.float64(0.5))",0.5584311481365736,0.0854487675277295,310904.71538910933,35031.17000981658
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5580630842103613,0.08563395220800535,311027.0760577251,35069.528385931015
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5580630842103603,0.08563395220800744,311027.07605772535,35069.52838593122
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(-0.5), np.float64(0.5))",0.5580630842103603,0.08563395220800754,311027.07605772535,35069.52838593126
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5575450909879436,0.08586522495321153,311200.47291252686,35113.897676795816
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5575450909879426,0.08586522495321372,311200.47291252704,35113.897676796114
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(1.0), np.float64(0.0), np.float64(0.5))",0.5575450909879424,0.08586522495321375,311200.47291252716,35113.897676796056
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5573250955530673,0.08476643572448957,311489.5725336374,35546.453005620555
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5573250955530669,0.08476643572448986,311489.5725336375,35546.45300562037
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5573250955530668,0.08476643572449016,311489.5725336375,35546.45300562044
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5572821205075297,0.08979038105356206,311672.5754850611,38272.174007793714
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5572821205075289,0.08979038105356331,311672.57548506133,38272.17400779414
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5572821205075288,0.08979038105356343,311672.5754850614,38272.17400779416
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5568922846684164,0.08957156094555041,311810.00171266164,38165.28050506146
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5568922846684163,0.08957156094555022,311810.00171266164,38165.28050506137
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5568922846684163,0.08957156094554983,311810.0017126617,38165.28050506124
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5566273264193532,0.08497759173767179,311725.80931635475,35575.62402688857
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5566273264193528,0.08497759173767225,311725.80931635486,35575.62402688845
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5566273264193525,0.08497759173767197,311725.80931635486,35575.62402688835
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5564029694969334,0.08939507033865499,311980.77422275656,38067.78967446989
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5564029694969331,0.08939507033865518,311980.7742227567,38067.78967446996
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5564029694969331,0.08939507033865489,311980.7742227567,38067.789674469874
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5558026696303174,0.08523741872747113,312004.5889988067,35614.09600911966
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5558026696303173,0.08523741872747154,312004.5889988068,35614.096009119516
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.555802669630317,0.08523741872747181,312004.58899880684,35614.09600911963
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.553341172845343,0.09301084729318497,313033.1437875908,39384.005367633945
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.5533411728453427,0.09301084729318519,313033.14378759096,39384.00536763399
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.5533411728453427,0.09301084729318519,313033.14378759096,39384.00536763398
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.5531876196168138,0.09269614346026653,313090.71992106637,39257.15686958853
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.5531876196168135,0.09269614346026707,313090.71992106654,39257.156869588696
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.5531876196168133,0.0926961434602664,313090.7199210666,39257.156869588456
minmax,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.5529649368976909,0.09241878767354544,313171.1694673287,39139.40925773687
robust,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.5529649368976908,0.09241878767354537,313171.16946732876,39139.40925773684
zscore,"(np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0))",0.5529649368976904,0.09241878767354497,313171.1694673289,39139.40925773671
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5520875253391654,0.08654895336246744,313191.45028229634,35546.20414687612
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.552087525339164,0.0865489533624698,313191.45028229663,35546.20414687633
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5520875253391639,0.08654895336246991,313191.45028229663,35546.20414687636
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5520737397478646,0.08660826691241744,313189.00993338955,35540.39528295651
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5520737397478633,0.08660826691241968,313189.0099333898,35540.39528295667
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5520737397478632,0.08660826691241993,313189.0099333898,35540.395282956764
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5520133594341091,0.08651253255723075,313223.431561797,35552.345862339746
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5520133594341075,0.0865125325572332,313223.4315617974,35552.34586233997
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5520133594341073,0.08651253255723322,313223.4315617974,35552.34586233997
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5504761920561744,0.09686843537591572,313916.1499305757,40556.751715286744
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5504761920561732,0.09686843537591418,313916.1499305761,40556.751715286046
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5504761920561732,0.09686843537591422,313916.1499305761,40556.751715286075
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5501652230928507,0.09656320083177805,314024.68031929433,40420.36940939122
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5501652230928493,0.09656320083177693,314024.68031929474,40420.36940939072
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5501652230928492,0.09656320083177687,314024.6803192948,40420.36940939069
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.549752690848158,0.09626740256000559,314167.4391003859,40281.13984724662
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5497526908481567,0.09626740256000396,314167.4391003863,40281.13984724591
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5497526908481567,0.09626740256000371,314167.43910038634,40281.139847245846
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.549686121197697,0.08615827901792052,314008.7374966293,35052.470437876495
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5496861211976958,0.0861582790179234,314008.73749662953,35052.470437876924
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-1.0), np.float64(0.5))",0.5496861211976954,0.08615827901792332,314008.73749662965,35052.47043787687
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5494328286519475,0.08629953209217908,314090.6649421039,35077.59457414079
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5494328286519466,0.08629953209218155,314090.66494210396,35077.594574141076
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(-0.5), np.float64(0.5))",0.5494328286519461,0.08629953209218166,314090.6649421042,35077.59457414111
minmax,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.549043075312517,0.08648145563468435,314218.62936550175,35107.392130966466
robust,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.5490430753125161,0.08648145563468679,314218.6293655019,35107.39213096679
zscore,"(np.float64(-1.0), np.float64(0.0), np.float64(0.5), np.float64(0.0), np.float64(0.5))",0.549043075312516,0.08648145563468691,314218.6293655019,35107.392130966815
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5444907817297798,0.10343047720289408,315904.5257821115,42734.10042260879
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5444907817297776,0.10343047720289178,315904.5257821123,42734.10042260783
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0), np.float64(1.0))",0.5444907817297775,0.1034304772028913,315904.5257821123,42734.100422607706
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5444224783519456,0.10400618417164792,315920.9189536954,42946.331073003574
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5444224783519435,0.1040061841716453,315920.9189536962,42946.3310730025
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(1.0))",0.5444224783519432,0.1040061841716455,315920.91895369627,42946.33107300258
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5443250075089198,0.1045443118715095,315947.3694180556,43142.40617771085
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5443250075089179,0.10454431187150656,315947.3694180563,43142.4061777097
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(1.0))",0.5443250075089177,0.10454431187150673,315947.3694180563,43142.40617770973
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5442908015858675,0.08884499855813431,316237.0707671515,37407.660358642934
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5442908015858664,0.08884499855813323,316237.0707671519,37407.660358642395
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-1.0), np.float64(0.0))",0.5442908015858663,0.08884499855813335,316237.0707671519,37407.660358642446
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5440838095593759,0.0872845923865946,316153.4534659192,36218.68633354306
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5440838095593757,0.08728459238659547,316153.4534659192,36218.686333543024
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-1.0), np.float64(0.0))",0.5440838095593757,0.08728459238659571,316153.45346591907,36218.686333543104
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5436028502225813,0.08879058587820565,316470.3960094351,37341.25614893976
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.5436028502225801,0.08879058587820494,316470.39600943547,37341.25614893936
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(-0.5), np.float64(0.0))",0.54360285022258,0.08879058587820488,316470.3960094356,37341.256148939356
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.543502374892565,0.08743431384429787,316346.8902574066,36229.555823212264
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5435023748925643,0.08743431384429813,316346.8902574068,36229.555823211995
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(-0.5), np.float64(0.0))",0.5435023748925641,0.08743431384429862,316346.8902574068,36229.55582321218
minmax,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5428047262474639,0.08762919884268856,316578.7378780721,36249.097563536045
robust,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5428047262474637,0.08762919884268888,316578.7378780721,36249.09756353582
zscore,"(np.float64(-1.0), np.float64(0.5), np.float64(0.5), np.float64(0.0), np.float64(0.0))",0.5428047262474637,0.08762919884268863,316578.7378780721,36249.097563535746
minmax,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5427779361137112,0.08877815838244255,316749.27226826124,37281.70141595918
zscore,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5427779361137101,0.08877815838244144,316749.27226826164,37281.70141595868
robust,"(np.float64(-1.0), np.float64(1.0), np.float64(1.0), np.float64(0.0), np.float64(0.0))",0.5427779361137101,0.08877815838244148,316749.2722682616,37281.70141595869
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.5418915738332984,0.09412118372564358,317041.7589191042,39422.21826752873
zscore,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.5418915738332983,0.09412118372564335,317041.7589191042,39422.218267528646
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-1.0), np.float64(0.0))",0.5418915738332981,0.09412118372564346,317041.7589191043,39422.2182675287
minmax,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.541658773329178,0.09382136329223865,317125.1046475785,39297.23655337924
robust,"(np.float64(0.5), np.float64(1.0), np.float64(0.0), np.float64(-0.5), np.float64(0.0))",0.5416587733291779,0.09382136329223865,317125.1046475785,39297.23655337924
